,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,correct
2594535.1,0,2,0,0,2,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,3,0,0,0,0,1
2594635.1,0,0,0,0,2,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,1
2594735.1,0,2,0,0,2,1,0,0,8,2,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,2,0,0,0,0,1
2594835.1,0,2,0,0,4,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,5,3,0,0,1,0,1,0,0,0,0,1
2594935.1,0,0,0,0,3,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,1,3,0,0,0,2,0,0,0,0,1
2595035.1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1
2595135.1,0,1,0,0,2,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5,6,1,0,0,0,1,0,0,0,0,1
2595235.1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,1
2595335.1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,2,0,0,0,0,1
2595435.1,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,3,0,0,0,0,1
2595535.1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1
2595635.1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1
2595735.1,0,1,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1
2595835.1,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,1
2595935.1,0,0,0,0,1,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,6,3,1,0,0,0,2,0,0,0,0,1
2596035.1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,0,0,0,1
2596135.1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,1
2596235.1,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,2,0,0,0,0,1
2596335.1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1
2596435.1,1,0,1,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,1
2596535.1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
2596635.1,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,1,0,0,0,0,1
2596735.1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1
2685881.3,0,2,0,0,2,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,1
2685981.3,0,0,0,0,2,0,0,0,7,3,0,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,1
2686081.3,1,1,0,0,3,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1
2686181.3,0,2,0,0,3,0,0,0,4,6,0,0,0,0,1,1,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,1
2686281.3,0,0,0,0,4,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,7,5,1,0,0,0,2,0,0,0,0,1
2686381.3,0,0,0,0,7,0,0,0,7,4,0,0,0,0,0,1,1,0,0,0,4,3,0,0,1,0,2,0,0,0,0,1
2686481.3,0,4,0,0,2,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,4,4,2,0,3,1,4,0,0,0,0,1
2686581.3,0,0,0,0,4,0,0,0,4,2,0,0,0,0,2,1,0,1,0,0,3,2,0,0,3,0,3,0,0,0,0,1
2686681.3,0,1,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,1
2686781.3,0,1,0,0,2,0,0,0,3,2,0,1,0,0,0,1,0,0,0,0,3,3,1,1,1,1,3,0,0,0,0,1
2686881.3,0,0,0,0,1,0,2,0,4,2,0,0,0,0,4,1,0,0,0,0,8,2,0,0,0,0,4,0,0,0,0,1
2686981.3,0,1,0,0,2,0,1,0,4,3,0,0,0,0,3,1,0,0,0,0,7,6,2,0,0,1,6,0,0,0,0,1
2687081.3,0,1,0,0,2,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,9,3,1,0,0,0,5,0,0,0,0,1
2687181.3,0,2,0,0,1,0,1,0,7,3,0,0,0,0,0,1,0,0,0,0,8,2,0,0,2,0,8,0,0,0,0,1
2687281.3,0,0,0,0,1,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,2,6,0,0,0,0,1
2687381.3,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,6,0,0,0,0,1
2687481.3,0,1,0,0,2,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,6,3,3,0,0,1,8,0,0,0,0,1
2687581.3,0,2,0,0,1,1,0,0,4,4,0,0,0,0,2,1,0,0,0,0,3,2,3,0,0,1,5,0,0,0,0,1
2687681.3,0,0,0,0,2,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,3,4,3,0,0,0,4,0,0,0,0,1
2687781.3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,1,0,0,0,5,4,1,0,1,0,2,0,0,0,0,1
2687881.3,0,1,0,0,3,0,0,0,7,3,0,0,0,1,0,2,0,0,0,0,3,2,1,0,0,1,4,0,0,0,0,1
2687981.3,0,0,0,1,3,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,1
2688081.3,0,1,0,0,2,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,2,0,0,0,0,1
2688181.3,0,1,0,0,3,0,1,0,4,2,0,0,0,0,2,0,0,1,0,0,3,3,2,0,0,0,2,0,0,0,0,1
2688281.3,0,1,0,0,4,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,5,3,1,1,1,0,2,0,0,0,0,1
2688381.3,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,1,1,1,0,0,0,0,1
2688481.3,0,2,0,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,1
2688581.3,0,0,0,1,3,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,7,3,1,0,3,0,4,0,0,0,0,1
2688681.3,0,0,0,0,1,1,1,0,7,0,0,0,0,0,1,0,0,0,0,0,6,7,1,0,1,0,4,0,0,0,0,1
2688781.3,0,1,0,0,4,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0,1,0,0,0,0,1
2688881.3,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,1
2688981.3,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,1,0,0,0,0,1
2689081.3,0,0,0,0,3,1,1,2,7,1,0,2,0,0,0,0,0,0,0,0,7,4,1,0,1,0,0,0,0,0,0,1
2689181.3,0,1,0,0,2,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,3,4,1,0,0,0,2,0,0,0,0,1
2689281.3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,3,2,1,0,0,1,0,0,0,0,1
2689381.3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1
2689481.3,0,0,0,0,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,1
2689581.3,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,2,0,0,0,0,1
2689681.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,3,1,5,0,0,1,0,0,0,0,1
2689781.3,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,2,0,0,0,0,1
2689881.3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2,1,0,2,0,0,0,0,1
2689981.3,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,1
2690081.3,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,7,0,0,0,0,0,0,0,1
2690181.3,0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,6,1,0,6,0,2,0,0,0,0,0,1
2787664.8,0,0,0,0,3,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,0,0,0,0,1
2787764.8,0,1,0,0,3,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1
2787864.8,0,0,0,0,2,1,0,0,4,4,0,0,0,0,1,0,1,0,0,0,4,4,0,0,1,1,3,0,0,0,0,1
2787964.8,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,3,0,0,0,0,1
2788064.8,0,0,1,0,2,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,1
2788164.8,0,0,0,0,3,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,2,0,0,0,0,1
2788264.8,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,1,3,0,0,0,0,1
2788364.8,0,2,0,0,2,0,0,0,6,4,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,1,5,0,0,0,0,1
2788464.8,0,0,0,0,1,0,0,0,6,2,0,1,0,0,0,1,0,0,0,0,6,4,2,1,2,1,6,0,0,0,0,1
2788564.8,0,2,0,0,1,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,2,5,1,1,1,0,2,0,0,0,0,1
2788664.8,0,0,0,0,2,0,1,0,2,4,0,0,0,0,1,2,0,0,0,0,3,3,0,1,0,0,4,0,0,0,0,1
2788764.8,0,0,0,0,2,0,1,0,3,4,0,0,0,0,1,0,0,0,0,0,6,2,2,0,0,0,5,0,0,0,0,1
2788864.8,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,4,0,0,0,0,1
2788964.8,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0,5,7,2,1,1,0,2,0,0,0,0,1
2789064.8,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,6,11,0,0,1,0,2,0,0,0,0,1
2789164.8,0,1,0,0,2,1,1,0,1,4,0,0,0,0,1,1,0,0,0,0,2,3,0,0,2,0,3,0,0,0,0,1
2789264.8,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0,6,5,2,1,4,1,2,0,0,0,0,1
2789364.8,0,0,0,7,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,0,3,0,0,0,0,1
2789464.8,0,1,0,4,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,5,2,2,3,1,7,0,0,0,0,1
2789564.8,0,1,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,4,0,0,0,0,1
2789664.8,0,1,0,0,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,5,2,3,0,1,1,2,0,0,0,0,1
2789764.8,0,1,0,0,2,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,1
2789864.8,0,3,0,0,9,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,5,0,0,0,0,1
2789964.8,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,1
2790064.8,0,0,0,0,1,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,4,2,2,0,0,0,1,0,0,0,0,1
2790164.8,0,0,0,0,3,0,1,0,5,1,0,0,0,0,3,0,0,0,0,0,2,4,1,0,0,0,3,0,0,0,0,1
2790264.8,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,1,0,0,0,0,1
2790364.8,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,1
2790464.8,0,0,0,1,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,4,0,0,0,0,1
2790564.8,0,0,0,1,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,0,1,0,0,0,0,1
2790664.8,0,0,0,0,3,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,1
2790764.8,0,0,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1
2790864.8,0,0,0,0,2,1,0,1,4,1,0,1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,1
2790964.8,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,1
2791064.8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,0,1
2791164.8,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,1
2840891.0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,1,0,0,0,0,1
2840991.0,0,0,0,0,1,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,2,0,0,0,0,1
2841091.0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,4,0,0,0,0,1
2841191.0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,3,3,2,1,1,1,3,0,0,0,0,1
2841291.0,0,0,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,1,0,0,0,0,1
2841391.0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,5,0,0,0,0,1
2841491.0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,2,2,0,0,0,0,1
2841591.0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,6,3,1,1,0,0,3,0,0,0,0,1
2841691.0,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,3,0,0,0,0,1
2841791.0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,5,2,0,0,4,0,0,0,0,1
2841891.0,0,2,0,1,1,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,3,7,1,0,2,2,2,0,0,0,0,1
2841991.0,1,1,0,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,2,0,0,0,0,1
2842091.0,0,3,0,0,2,0,0,0,4,6,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,2,0,0,0,0,1
2842191.0,0,2,0,0,3,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,2,2,3,0,0,0,4,0,0,0,0,1
2842291.0,0,4,0,1,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,1,0,0,0,0,1
2842391.0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,1,0,0,0,0,1
2842491.0,0,1,0,1,3,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,4,2,3,0,1,0,0,0,0,0,0,1
2842591.0,0,1,0,0,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,5,3,0,1,1,1,0,0,0,0,1
2842691.0,0,1,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,0,1
2842791.0,0,2,0,1,2,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,1
2842891.0,0,0,0,0,8,0,0,0,8,4,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,1,2,0,0,0,0,1
2842991.0,0,0,0,0,3,1,1,0,7,3,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,1
2843091.0,0,1,0,0,3,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,3,0,0,0,0,1
2843191.0,0,0,0,1,3,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,3,0,0,0,0,1
2843291.0,0,1,0,0,4,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,2,0,0,0,0,1
2843391.0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,1
2843491.0,0,1,0,1,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,1
2843591.0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,1,0,0,0,0,1
2843691.0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,8,1,0,0,0,3,0,0,0,0,1
2843791.0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,3,0,0,0,0,1
2843891.0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,4,0,0,0,0,1
2843991.0,1,0,0,0,3,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,0,0,0,0,1
2844091.0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0,1
2844191.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,0,0,0,0,1
2844291.0,1,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,3,0,0,0,0,1
2844391.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,1
2844491.0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,3,0,0,0,0,1
2844591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,2,0,0,0,0,1
2844691.0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,1
2844791.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0,1
2844891.0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,2,0,0,0,0,1
2844991.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1
2919263.0,1,1,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,2,4,0,0,2,0,1,0,0,0,0,1
2919363.0,1,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,2,0,0,0,0,1
2919463.0,1,2,0,0,2,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,3,2,3,0,1,0,1,0,0,0,0,1
2919563.0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,5,6,4,0,0,1,3,0,0,0,0,1
2919663.0,0,0,0,0,1,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,1
2919763.0,1,1,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,0,0,1
2919863.0,0,2,0,0,2,0,0,0,4,5,0,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0,4,0,0,0,0,1
2919963.0,1,1,0,0,4,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,1
2920063.0,1,2,0,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,5,1,0,1,0,2,0,0,0,0,1
2920163.0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,2,7,2,0,2,0,3,0,0,0,0,1
2920263.0,0,1,0,0,2,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,5,5,3,0,3,0,3,0,0,0,0,1
2920363.0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,1,4,0,0,0,0,1
2920463.0,0,2,0,0,3,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,1
2920563.0,0,2,0,0,3,0,1,0,3,4,0,0,0,0,1,2,0,1,0,0,3,2,2,0,0,0,5,0,0,0,0,1
2920663.0,0,1,0,0,4,1,1,0,4,5,0,0,0,0,2,0,0,0,0,0,8,5,1,0,1,0,4,0,0,0,0,1
2920763.0,0,0,0,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,1,5,0,0,0,0,1
2920863.0,0,0,0,1,3,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,8,3,5,0,0,0,2,0,0,0,0,1
2920963.0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,9,0,4,0,0,0,9,0,0,0,0,1
2921063.0,0,1,0,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,5,2,0,1,0,10,0,0,0,0,1
2921163.0,0,1,0,1,2,0,0,1,1,5,0,0,0,0,3,0,0,0,0,0,6,2,3,0,1,0,7,0,0,0,0,1
2921263.0,0,2,0,0,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,1,3,0,0,0,0,1
2921363.0,0,2,0,0,1,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,3,2,3,0,0,0,2,0,0,0,0,1
2921463.0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,5,3,3,0,0,0,2,0,0,0,0,1
2921563.0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,6,1,4,0,0,0,4,0,0,0,0,1
2921663.0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,1
2921763.0,0,1,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,1,1,0,0,0,0,1
2921863.0,0,1,0,0,2,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,3,4,1,0,1,0,2,0,0,0,0,1
2921963.0,0,2,0,0,3,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,0,3,0,0,0,0,1
2922063.0,0,2,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,0,0,1
2922163.0,0,0,0,1,2,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0,3,4,1,0,3,0,2,0,0,0,0,1
2922263.0,0,1,0,1,3,0,0,1,4,2,0,0,0,0,1,1,0,0,0,0,3,5,1,0,6,1,2,0,0,0,0,1
2922363.0,0,2,0,1,3,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,5,2,1,0,7,0,2,0,0,0,0,1
2922463.0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,3,2,0,0,0,0,0,1
2922563.0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,1,0,0,0,0,1
2922663.0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,3,0,0,0,0,1
2922763.0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1
2922863.0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,1
2922963.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,1
2923063.0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,3,2,2,0,0,1,0,0,0,0,1
2923163.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,5,0,3,0,0,2,0,0,0,0,1
2923263.0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,3,0,0,0,0,1
2967786.9,0,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0
2967886.9,0,1,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,3,3,2,0,2,1,1,0,0,0,0,0
2967986.9,0,0,0,0,1,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,1,0,0,0,0,0
2968086.9,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,2,0,0,0,0,0
2968186.9,1,1,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,1,2,0,0,0,0,0
2968286.9,0,1,0,0,1,2,1,0,3,3,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,2,2,0,0,0,0,0
2968386.9,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,4,4,1,0,0,0,4,0,0,0,0,0
2968486.9,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,4,6,1,2,0,0,3,0,0,0,0,0
2968586.9,0,0,0,2,1,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,4,1,2,2,0,0,3,0,0,0,0,0
2968686.9,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,4,2,2,1,0,0,4,0,0,0,0,0
2968786.9,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,4,4,5,0,1,0,4,0,0,0,0,0
2968886.9,0,2,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,6,0,0,0,0,0
2968986.9,0,4,0,1,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,3,0,0,0,0,0
