,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
5521363.2,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0
5521463.2,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0
5521563.2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,1,0,0,0,0
5521663.2,0,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5521763.2,0,0,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
5521863.2,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0
5521963.2,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0
5522063.2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,7,6,0,0,1,0,1,0,0,0,0
5522163.2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0
5522263.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
5522363.2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
5522463.2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0
5522563.2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5522663.2,1,0,0,0,1,0,1,0,0,3,0,0,0,0,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0
5522763.2,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0
5522863.2,0,1,0,0,2,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5522963.2,1,0,0,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,2,1,1,0,4,0,1,0,0,0,0
5523063.2,1,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5523163.2,1,0,0,0,1,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0
5523263.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0
5523363.2,0,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0
5523463.2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,0,0,0
5523563.2,0,0,0,0,2,0,4,0,1,3,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0
5523663.2,0,0,0,0,6,0,0,0,5,2,0,0,0,0,0,0,0,0,2,2,3,1,0,0,1,0,1,0,0,0,0
5523763.2,0,0,0,0,1,0,1,0,6,4,0,0,0,0,1,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0
5523863.2,0,1,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0
5523963.2,0,1,0,0,1,0,0,0,4,8,0,0,0,0,0,1,0,0,0,1,7,0,2,0,0,0,2,0,0,0,0
5524063.2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
5524163.2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
5524263.2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
5524363.2,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0
5524463.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,1,0,2,0,0,0,0,0,0
5524563.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,0,0,0,0
5524663.2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0
5524763.2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,1,1,1,3,1,0,0,0,0,1,0,0,0,0
5524863.2,0,1,0,0,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,1,0,0,0,0
5524963.2,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0
5525063.2,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
5525163.2,0,0,0,0,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5525263.2,0,0,0,0,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
5525363.2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
5525463.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5525563.2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0
5525663.2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,1,0,2,0,0,0,0
5525763.2,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0
5525863.2,0,1,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0
5525963.2,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0
5526063.2,0,1,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,3,0,0,0,0
5526163.2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5526263.2,1,2,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,5,0,1,0,0,0,0
5526363.2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,2,0,4,0,0,0,0
5526463.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0
5526563.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,3,1,1,2,0,0,1,0,0,0,0,0,0
5526663.2,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0
5526763.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,1,0,0,0,0,0,0
5526863.2,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0
5526963.2,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0
5527063.2,0,1,0,0,0,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
5527163.2,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
5527263.2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0
5527363.2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5527463.2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,2,4,1,0,0,0,1,0,0,0,0
5527563.2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0
5527663.2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,2,0,0,0,0,0,0
5527763.2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,4,3,0,0,1,0,4,0,0,0,0
5527863.2,0,0,0,2,0,1,2,1,4,1,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0
5527963.2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0
5528063.2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,3,0,0,0,0
5528163.2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,4,3,0,0,1,0,1,0,0,0,0
5528263.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0
5528363.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
5528463.2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,2,0,0,0,0,0,0
5528563.2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,0
5528663.2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
5528763.2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0
5528863.2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0
5528963.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,0,0,0,0,0
5529063.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0
5529163.2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,1,0,2,0,0,0,0
5529263.2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
5529363.2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0
5529463.2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0
5529563.2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
5529663.2,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,1,0,0,0,0
5529763.2,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0
5529863.2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0
5529963.2,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0
5530063.2,0,0,1,0,1,2,1,0,1,5,0,0,0,0,1,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0
5530163.2,0,1,6,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
5530263.2,2,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0
5530363.2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
5530463.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0
5530563.2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0
5530663.2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,0,0,0,0
5530763.2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
5530863.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5530963.2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
5531063.2,0,1,0,0,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0
5531163.2,0,0,0,1,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
5531263.2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0
5531363.2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5531463.2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
5531563.2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
5531663.2,0,1,0,1,2,0,1,0,5,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
5531763.2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5531863.2,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
5531963.2,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0
5532063.2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0
5532163.2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0
5532263.2,0,0,0,0,2,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0
5532363.2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,1,0,2,5,3,0,0,3,0,0,0,0,0,0
5532463.2,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,2,0,0,0,0
5532563.2,0,0,0,0,6,1,0,0,7,6,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0
5532663.2,0,0,0,0,2,0,0,0,7,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
5532763.2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0
5532863.2,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,3,0,3,1,2,0,0,1,3,0,0,0,0
5532963.2,0,2,0,0,1,2,1,3,3,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0
5533063.2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
5533163.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5533263.2,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
5533363.2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0
5533463.2,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0
5533563.2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0
5533663.2,1,1,0,0,0,1,1,1,2,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5533763.2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0
5533863.2,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
5533963.2,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0
5534063.2,0,2,0,0,1,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
5534163.2,0,2,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
5534263.2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
5534363.2,0,1,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5534463.2,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0
5534563.2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
5534663.2,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
5534763.2,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5534863.2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0
5534963.2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
5535063.2,0,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
5535163.2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
5535263.2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5535363.2,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,2,0,0,0,0
5535463.2,0,1,0,0,2,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0
5535563.2,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
5535663.2,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0
5535763.2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
5535863.2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5535963.2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0
5536063.2,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
5536163.2,0,2,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
5536263.2,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0
5536363.2,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
5536463.2,1,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
5536563.2,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,0
5536663.2,1,3,0,1,0,0,1,3,2,2,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,0,0,0
5536763.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0
5536863.2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
5536963.2,0,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0
5537063.2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
5537163.2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5537263.2,0,3,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0
5537363.2,0,2,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0
5537463.2,0,2,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0
5537563.2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0
5537663.2,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0
5537763.2,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0
5537863.2,0,1,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
5537963.2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0
5538063.2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5538163.2,0,2,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0
5538263.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0
5538363.2,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0
5538463.2,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0
5538563.2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0
5538663.2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
5538763.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5538863.2,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5538963.2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,1,0,2,0,0,0,0
5539063.2,0,1,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5539163.2,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
5539263.2,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,0,0,0,0
5539363.2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
5539463.2,0,1,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0
5539563.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
5539663.2,0,2,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
5539763.2,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
5539863.2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5539963.2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,0,0,0,0
5540063.2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0
5540163.2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0
5540263.2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0
5540363.2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
5540463.2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0
5540563.2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0
5540663.2,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,0,0,4,0,1,0,0,0,0
5540763.2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0
5540863.2,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0
5540963.2,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,4,0,0,0,0
5541063.2,0,1,2,0,1,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
5541163.2,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0
5541263.2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
5541363.2,0,0,1,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,2,0,2,0,0,0,0
5541463.2,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,1,1,4,4,0,0,1,1,1,0,0,0,0
5541563.2,0,0,0,0,2,0,1,0,2,5,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0
5541663.2,0,1,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0
